order_item_id,order_id,product_id,quantity,selling_price,discount,final_price
2746,471,3,1,2369,24,2345
2747,935,28,3,3375,37,3338
2748,2551,6,1,1957,125,1832
2749,447,34,1,2869,128,2741
2750,2322,1,1,2461,174,2287
2751,667,25,1,3331,79,3252
2752,2128,27,2,1051,118,933
2753,1362,28,1,3375,173,3202
2754,1850,24,3,2514,121,2393
2755,1709,19,2,2161,32,2129
2756,2058,14,3,1491,76,1415
2757,801,34,3,2869,36,2833
2758,1289,32,3,3085,38,3047
2759,761,20,2,2499,191,2308
2760,830,9,3,3230,82,3148
2761,1909,21,1,1910,17,1893
2762,3102,34,3,2869,142,2727
2763,1357,12,3,4484,6,4478
2764,1378,3,1,2369,64,2305
2765,3016,24,1,2514,141,2373
2766,1933,34,1,2869,130,2739
2767,1808,11,1,2784,67,2717
2768,1556,26,2,3616,111,3505
2769,2181,25,3,3331,11,3320
2770,2029,9,3,3230,139,3091
2771,2853,20,2,2499,180,2319
2772,2962,33,2,3027,20,3007
2773,1936,9,1,3230,160,3070
2774,2802,21,1,1910,18,1892
2775,2276,14,3,1491,99,1392
2776,421,24,3,2514,48,2466
2777,1623,24,3,2514,34,2480
2778,2683,9,1,3230,168,3062
2779,2916,3,2,2369,75,2294
2780,901,6,2,1957,67,1890
2781,63,1,3,2461,31,2430
2782,1173,25,1,3331,71,3260
2783,3230,23,1,1578,151,1427
2784,2900,25,2,3331,90,3241
2785,839,30,2,2674,69,2605
2786,3260,14,1,1491,152,1339
2787,2800,31,1,3246,31,3215
2788,3354,24,1,2514,58,2456
2789,1847,16,2,2574,148,2426
2790,3449,11,3,2784,110,2674
2791,104,30,1,2674,23,2651
2792,3244,3,3,2369,52,2317
2793,1236,20,1,2499,75,2424
2794,2915,32,2,3085,189,2896
2795,3334,35,3,4634,91,4543
2796,3006,27,3,1051,17,1034
2797,379,34,3,2869,129,2740
2798,220,31,3,3246,103,3143
2799,2346,9,1,3230,93,3137
2800,1046,10,2,4508,155,4353
2801,900,14,2,1491,111,1380
2802,1182,33,1,3027,125,2902
2803,482,3,1,2369,54,2315
2804,939,11,1,2784,47,2737
2805,168,21,2,1910,142,1768
2806,1846,29,1,3317,74,3243
2807,1279,14,3,1491,30,1461
2808,2276,34,1,2869,101,2768
2809,1932,30,2,2674,117,2557
2810,1881,32,2,3085,1,3084
2811,1577,2,1,871,103,768
2812,52,27,2,1051,102,949
2813,1547,1,3,2461,115,2346
2814,3492,9,1,3230,140,3090
2815,3226,10,1,4508,46,4462
2816,2380,35,1,4634,30,4604
2817,2201,14,3,1491,106,1385
2818,3237,11,2,2784,142,2642
2819,1748,17,2,3145,34,3111
2820,2453,17,3,3145,55,3090
2821,1227,14,1,1491,2,1489
2822,3435,24,3,2514,150,2364
2823,2713,28,3,3375,42,3333
2824,2704,3,2,2369,102,2267
2825,2225,26,1,3616,69,3547
2826,745,23,1,1578,24,1554
2827,1084,13,2,2885,167,2718
2828,3324,14,2,1491,133,1358
2829,376,18,3,2740,143,2597
2830,1267,8,3,2864,168,2696
2831,631,28,2,3375,25,3350
2832,120,17,1,3145,30,3115
2833,1916,25,3,3331,60,3271
2834,2899,6,2,1957,193,1764
2835,2910,2,2,871,143,728
2836,2564,15,2,3293,64,3229
2837,2824,34,1,2869,21,2848
2838,2374,27,3,1051,86,965
2839,3360,23,2,1578,188,1390
2840,684,24,3,2514,66,2448
2841,2047,5,3,2071,63,2008
2842,3126,13,1,2885,53,2832
2843,1614,27,1,1051,176,875
2844,727,22,3,3610,127,3483
2845,1752,32,2,3085,118,2967
2846,2000,34,2,2869,121,2748
2847,1479,24,3,2514,53,2461
2848,3414,28,1,3375,53,3322
2849,1053,20,1,2499,124,2375
2850,902,5,3,2071,88,1983
2851,2230,2,3,871,167,704
2852,3223,20,1,2499,110,2389
2853,822,32,1,3085,49,3036
2854,3480,1,3,2461,125,2336
2855,113,26,1,3616,93,3523
2856,336,3,1,2369,19,2350
2857,1370,15,3,3293,27,3266
2858,1261,20,3,2499,0,2499
2859,815,19,1,2161,191,1970
2860,2534,27,2,1051,127,924
2861,2397,11,1,2784,66,2718
2862,2975,1,1,2461,0,2461
2863,3278,34,2,2869,24,2845
2864,2884,25,2,3331,117,3214
2865,3280,2,2,871,160,711
2866,919,6,2,1957,123,1834
2867,1563,34,3,2869,6,2863
2868,1561,30,3,2674,146,2528
2869,1586,30,3,2674,59,2615
2870,2393,29,1,3317,9,3308
2871,3281,26,1,3616,11,3605
2872,743,12,1,4484,117,4367
2873,2764,28,2,3375,57,3318
2874,2085,12,1,4484,93,4391
2875,1798,25,3,3331,144,3187
2876,2542,11,2,2784,92,2692
2877,3459,31,1,3246,170,3076
2878,1819,24,2,2514,174,2340
2879,2003,13,1,2885,196,2689
2880,474,30,1,2674,30,2644
2881,2534,22,2,3610,173,3437
2882,2045,7,2,1535,173,1362
2883,2991,14,3,1491,46,1445
2884,1737,27,1,1051,150,901
2885,2083,33,2,3027,104,2923
2886,2255,35,3,4634,175,4459
2887,3098,27,1,1051,8,1043
2888,2478,34,2,2869,172,2697
2889,2052,31,1,3246,88,3158
2890,1202,25,2,3331,151,3180
2891,1683,14,3,1491,49,1442
2892,210,18,2,2740,127,2613
2893,616,11,2,2784,51,2733
2894,2695,32,2,3085,126,2959
2895,1613,28,2,3375,152,3223
2896,2123,17,3,3145,85,3060
2897,1587,29,3,3317,189,3128
2898,3356,25,3,3331,66,3265
2899,321,17,2,3145,190,2955
2900,3315,23,2,1578,160,1418
2901,1036,16,2,2574,113,2461
2902,2937,21,3,1910,9,1901
2903,3173,9,2,3230,6,3224
2904,2029,24,1,2514,113,2401
2905,23,11,3,2784,165,2619
2906,2148,18,3,2740,191,2549
2907,2629,26,2,3616,58,3558
2908,971,17,2,3145,6,3139
2909,2270,29,2,3317,71,3246
2910,30,3,2,2369,134,2235
2911,885,24,1,2514,136,2378
2912,1524,13,3,2885,136,2749
2913,765,26,3,3616,48,3568
2914,2462,8,1,2864,104,2760
2915,2150,25,2,3331,189,3142
2916,3324,3,3,2369,70,2299
2917,1879,2,2,871,56,815
2918,358,14,1,1491,70,1421
2919,1583,23,1,1578,184,1394
2920,1055,14,1,1491,180,1311
2921,188,2,2,871,26,845
2922,2116,10,2,4508,92,4416
2923,2588,15,3,3293,115,3178
2924,1194,28,1,3375,51,3324
2925,2654,26,2,3616,71,3545
2926,3231,28,2,3375,177,3198
2927,153,26,2,3616,190,3426
2928,1990,16,1,2574,34,2540
2929,1944,13,3,2885,158,2727
2930,2436,17,1,3145,85,3060
2931,3105,10,1,4508,181,4327
2932,364,19,1,2161,13,2148
2933,2004,2,1,871,160,711
2934,3294,28,1,3375,123,3252
2935,2443,35,1,4634,174,4460
2936,1225,21,1,1910,100,1810
2937,1891,34,2,2869,151,2718
2938,1923,31,3,3246,162,3084
2939,967,13,3,2885,50,2835
2940,1080,2,2,871,22,849
2941,1832,17,1,3145,82,3063
2942,1938,24,2,2514,180,2334
2943,1399,34,3,2869,53,2816
2944,3103,2,2,871,171,700
2945,761,12,2,4484,8,4476
2946,1653,30,1,2674,185,2489
2947,1773,34,2,2869,85,2784
2948,349,31,1,3246,123,3123
2949,656,35,3,4634,30,4604
2950,1635,12,1,4484,184,4300
2951,450,7,1,1535,145,1390
2952,1892,9,1,3230,125,3105
2953,2641,17,2,3145,153,2992
2954,420,34,2,2869,172,2697
2955,1685,14,1,1491,127,1364
2956,1370,33,2,3027,2,3025
2957,2371,33,1,3027,125,2902
2958,3288,5,1,2071,160,1911
2959,488,26,3,3616,93,3523
2960,168,2,2,871,68,803
2961,2162,32,1,3085,116,2969
2962,2644,14,3,1491,174,1317
2963,2994,20,2,2499,135,2364
2964,3300,18,3,2740,50,2690
2965,2120,1,1,2461,65,2396
2966,1773,23,2,1578,54,1524
2967,2827,22,3,3610,72,3538
2968,2541,1,2,2461,67,2394
2969,2106,9,2,3230,47,3183
2970,775,4,3,2713,2,2711
2971,3356,8,2,2864,141,2723
2972,3219,33,1,3027,169,2858
2973,3029,25,2,3331,62,3269
2974,3049,6,2,1957,126,1831
2975,2557,34,2,2869,191,2678
2976,1095,33,2,3027,66,2961
2977,2700,3,3,2369,143,2226
2978,884,21,3,1910,150,1760
2979,2563,2,1,871,47,824
2980,1523,3,2,2369,160,2209
2981,3379,28,1,3375,182,3193
2982,2537,22,1,3610,108,3502
2983,1482,4,1,2713,190,2523
2984,155,11,1,2784,166,2618
2985,2697,9,3,3230,153,3077
2986,897,26,2,3616,50,3566
2987,1008,2,3,871,42,829
2988,1085,23,2,1578,90,1488
2989,1803,1,1,2461,7,2454
2990,3298,8,2,2864,70,2794
2991,1897,4,1,2713,174,2539
2992,482,14,1,1491,6,1485
2993,1464,10,3,4508,155,4353
2994,1337,14,1,1491,142,1349
2995,525,1,1,2461,74,2387
2996,2178,13,1,2885,170,2715
2997,3106,9,3,3230,9,3221
2998,3309,25,3,3331,32,3299
2999,510,4,2,2713,135,2578
3000,230,3,3,2369,60,2309
3001,1180,23,2,1578,135,1443
3002,1471,29,1,3317,132,3185
3003,1832,29,2,3317,153,3164
3004,3066,14,3,1491,134,1357
3005,1350,10,2,4508,183,4325
3006,3400,21,1,1910,134,1776
3007,2195,7,2,1535,21,1514
3008,2780,11,2,2784,37,2747
3009,1789,13,3,2885,35,2850
3010,1455,18,1,2740,150,2590
3011,757,7,3,1535,87,1448
3012,1913,24,2,2514,165,2349
3013,2155,27,3,1051,200,851
3014,2424,6,2,1957,86,1871
3015,2103,3,1,2369,13,2356
3016,2982,8,3,2864,108,2756
3017,3039,22,2,3610,67,3543
3018,424,33,2,3027,99,2928
3019,3122,22,1,3610,181,3429
3020,1154,19,3,2161,141,2020
3021,3020,8,3,2864,83,2781
3022,558,2,3,871,146,725
3023,2916,17,2,3145,104,3041
3024,1362,19,1,2161,60,2101
3025,2440,2,2,871,105,766
3026,1444,24,2,2514,200,2314
3027,2083,14,2,1491,85,1406
3028,2080,33,1,3027,15,3012
3029,1830,9,3,3230,39,3191
3030,1832,29,2,3317,76,3241
3031,2020,29,3,3317,127,3190
3032,737,18,2,2740,147,2593
3033,482,24,2,2514,181,2333
3034,1833,9,1,3230,131,3099
3035,2404,10,2,4508,188,4320
3036,1925,16,2,2574,152,2422
3037,255,3,1,2369,126,2243
3038,2457,19,2,2161,93,2068
3039,2332,19,3,2161,79,2082
3040,2948,27,2,1051,67,984
3041,544,7,2,1535,109,1426
3042,1397,13,3,2885,144,2741
3043,481,27,3,1051,125,926
3044,2401,10,2,4508,93,4415
3045,692,15,2,3293,7,3286
3046,1080,29,2,3317,114,3203
3047,508,2,2,871,77,794
3048,605,10,1,4508,125,4383
3049,809,31,2,3246,92,3154
3050,464,5,2,2071,94,1977
3051,2034,13,2,2885,26,2859
3052,1159,4,1,2713,86,2627
3053,986,24,2,2514,142,2372
3054,2550,19,2,2161,91,2070
3055,3283,22,2,3610,111,3499
3056,2287,12,1,4484,108,4376
3057,3254,14,1,1491,95,1396
3058,1699,31,3,3246,195,3051
3059,2296,27,3,1051,13,1038
3060,3292,23,1,1578,77,1501
3061,1710,6,1,1957,128,1829
3062,326,4,2,2713,51,2662
3063,1351,31,1,3246,94,3152
3064,3138,31,3,3246,82,3164
3065,2942,11,1,2784,160,2624
3066,914,30,3,2674,59,2615
3067,190,26,3,3616,98,3518
3068,2786,16,1,2574,171,2403
3069,2359,27,1,1051,134,917
3070,1435,34,3,2869,139,2730
3071,1510,2,1,871,8,863
3072,2447,24,3,2514,50,2464
3073,1514,6,1,1957,27,1930
3074,663,14,1,1491,11,1480
3075,136,26,2,3616,12,3604
3076,3005,13,3,2885,173,2712
3077,2338,16,3,2574,55,2519
3078,2407,28,1,3375,127,3248
3079,2727,3,1,2369,0,2369
3080,2607,16,3,2574,143,2431
3081,2683,29,3,3317,43,3274
3082,2519,5,3,2071,136,1935
3083,1161,14,3,1491,76,1415
3084,3084,29,3,3317,25,3292
3085,1656,27,2,1051,110,941
3086,3455,16,3,2574,69,2505
3087,2227,9,3,3230,2,3228
3088,2865,15,2,3293,131,3162
3089,764,6,1,1957,75,1882
3090,1970,26,2,3616,74,3542
3091,3344,18,1,2740,186,2554
3092,3475,27,2,1051,70,981
3093,2656,2,2,871,118,753
3094,682,13,3,2885,195,2690
3095,1665,32,3,3085,111,2974
3096,3215,16,2,2574,152,2422
3097,2798,21,3,1910,23,1887
3098,1117,31,2,3246,77,3169
3099,2157,11,2,2784,99,2685
3100,1254,29,3,3317,22,3295
3101,890,17,2,3145,156,2989
3102,3320,22,1,3610,23,3587
3103,1653,21,2,1910,111,1799
3104,803,20,3,2499,36,2463
3105,2567,18,1,2740,39,2701
3106,46,25,3,3331,194,3137
3107,2414,25,2,3331,196,3135
3108,2735,25,2,3331,107,3224
3109,2709,34,1,2869,31,2838
3110,2362,35,1,4634,35,4599
3111,3163,10,1,4508,170,4338
3112,2295,9,2,3230,98,3132
3113,215,32,1,3085,47,3038
3114,944,15,2,3293,53,3240
3115,3169,32,3,3085,142,2943
3116,2767,18,1,2740,99,2641
3117,1695,5,1,2071,131,1940
3118,2134,32,2,3085,180,2905
3119,1002,21,2,1910,128,1782
3120,1343,4,2,2713,84,2629
3121,2768,25,3,3331,83,3248
3122,2670,29,3,3317,102,3215
3123,1579,24,2,2514,128,2386
3124,1382,1,1,2461,90,2371
3125,1621,5,3,2071,33,2038
3126,1070,31,3,3246,108,3138
3127,880,17,3,3145,67,3078
3128,1913,27,1,1051,42,1009
3129,440,3,2,2369,105,2264
3130,791,17,2,3145,90,3055
3131,174,17,2,3145,45,3100
3132,360,4,2,2713,38,2675
3133,1025,33,2,3027,113,2914
3134,1511,30,3,2674,25,2649
3135,1335,9,1,3230,63,3167
3136,380,6,3,1957,147,1810
3137,2693,34,2,2869,171,2698
3138,1533,2,2,871,104,767
3139,1297,7,1,1535,57,1478
3140,359,21,1,1910,139,1771
3141,3412,17,1,3145,47,3098
3142,2051,12,3,4484,144,4340
3143,2910,31,2,3246,105,3141
3144,2751,14,1,1491,125,1366
3145,849,4,2,2713,32,2681
3146,7,14,3,1491,24,1467
3147,3279,26,1,3616,190,3426
3148,3018,33,3,3027,19,3008
3149,1490,32,1,3085,9,3076
3150,334,10,1,4508,154,4354
3151,1881,34,2,2869,89,2780
3152,1665,19,3,2161,196,1965
3153,86,24,3,2514,153,2361
3154,78,22,1,3610,121,3489
3155,2542,12,2,4484,157,4327
3156,3285,28,1,3375,28,3347
3157,2064,19,1,2161,81,2080
3158,26,13,1,2885,79,2806
3159,3040,31,2,3246,187,3059
3160,165,24,1,2514,56,2458
3161,2439,28,1,3375,2,3373
3162,1645,10,1,4508,27,4481
3163,3292,30,2,2674,86,2588
3164,1158,13,2,2885,28,2857
3165,180,29,1,3317,39,3278
3166,2497,19,1,2161,21,2140
3167,1020,9,2,3230,72,3158
3168,1741,6,1,1957,105,1852
3169,178,27,2,1051,101,950
3170,1646,12,1,4484,51,4433
3171,1392,6,2,1957,91,1866
3172,3125,33,1,3027,107,2920
3173,1335,10,2,4508,116,4392
3174,1725,22,2,3610,38,3572
3175,2763,30,1,2674,13,2661
3176,1938,16,2,2574,161,2413
3177,2966,4,1,2713,116,2597
3178,32,21,1,1910,1,1909
3179,1789,23,3,1578,175,1403
3180,2372,32,1,3085,109,2976
3181,312,1,2,2461,118,2343
3182,2859,5,1,2071,21,2050
3183,1859,34,1,2869,98,2771
3184,1495,13,1,2885,61,2824
3185,3114,13,3,2885,58,2827
3186,1518,15,1,3293,161,3132
3187,3007,18,3,2740,72,2668
3188,1356,21,1,1910,107,1803
3189,2383,31,1,3246,113,3133
3190,444,19,1,2161,37,2124
3191,606,34,1,2869,8,2861
3192,2800,18,1,2740,101,2639
3193,2165,17,2,3145,191,2954
3194,1356,22,3,3610,175,3435
3195,585,8,3,2864,6,2858
3196,3174,3,2,2369,17,2352
3197,1249,5,2,2071,181,1890
3198,3192,35,3,4634,8,4626
3199,2486,21,1,1910,12,1898
3200,1603,15,1,3293,72,3221
3201,919,24,3,2514,63,2451
3202,976,27,1,1051,195,856
3203,2903,1,2,2461,123,2338
3204,793,24,3,2514,77,2437
3205,12,30,3,2674,13,2661
3206,1662,35,2,4634,30,4604
3207,1839,17,1,3145,115,3030
3208,601,3,3,2369,165,2204
3209,3394,7,2,1535,2,1533
3210,456,18,2,2740,15,2725
3211,2868,12,2,4484,180,4304
3212,3419,11,3,2784,174,2610
3213,3358,15,1,3293,160,3133
3214,2630,31,1,3246,114,3132
3215,2168,35,2,4634,97,4537
3216,2479,7,2,1535,96,1439
3217,1453,29,2,3317,9,3308
3218,970,7,2,1535,189,1346
3219,2874,16,1,2574,195,2379
3220,1422,5,1,2071,175,1896
3221,3173,24,3,2514,21,2493
3222,2246,25,3,3331,196,3135
3223,2665,13,1,2885,183,2702
3224,868,5,2,2071,150,1921
3225,2047,25,2,3331,164,3167
3226,2923,2,3,871,154,717
3227,177,17,3,3145,76,3069
3228,2939,25,2,3331,180,3151
3229,3032,19,2,2161,38,2123
3230,3445,22,3,3610,51,3559
3231,2720,24,2,2514,5,2509
3232,28,32,2,3085,94,2991
3233,51,17,2,3145,46,3099
3234,1313,31,3,3246,165,3081
3235,2955,28,1,3375,167,3208
3236,2380,12,2,4484,28,4456
3237,3114,11,2,2784,6,2778
3238,1569,9,3,3230,168,3062
3239,1787,5,1,2071,143,1928
3240,482,33,1,3027,189,2838
3241,1786,2,3,871,56,815
3242,279,1,3,2461,166,2295
3243,3337,18,3,2740,0,2740
3244,201,5,3,2071,119,1952
3245,2047,4,1,2713,34,2679
3246,2161,26,3,3616,43,3573
3247,2732,2,2,871,171,700
3248,3373,34,2,2869,119,2750
3249,204,32,2,3085,200,2885
3250,2412,6,2,1957,171,1786
3251,1580,30,1,2674,178,2496
3252,431,33,1,3027,25,3002
3253,2688,22,2,3610,165,3445
3254,116,26,2,3616,111,3505
3255,2604,32,2,3085,51,3034
3256,1599,21,3,1910,92,1818
3257,612,8,3,2864,42,2822
3258,839,3,2,2369,30,2339
3259,2988,24,2,2514,61,2453
3260,2174,30,2,2674,187,2487
3261,200,12,2,4484,11,4473
3262,1739,32,2,3085,27,3058
3263,3320,30,3,2674,68,2606
3264,1937,34,2,2869,163,2706
3265,495,13,2,2885,138,2747
3266,2008,9,3,3230,28,3202
3267,1841,32,2,3085,130,2955
3268,2488,19,2,2161,115,2046
3269,2552,16,2,2574,157,2417
3270,1258,22,3,3610,140,3470
3271,1528,14,3,1491,60,1431
3272,2418,25,3,3331,148,3183
3273,1437,31,1,3246,45,3201
3274,2506,10,1,4508,20,4488
3275,1557,13,1,2885,178,2707
3276,2368,17,2,3145,163,2982
3277,3318,8,1,2864,97,2767
3278,365,32,1,3085,147,2938
3279,775,27,3,1051,147,904
3280,2779,14,2,1491,61,1430
3281,313,3,1,2369,160,2209
3282,2281,16,3,2574,122,2452
3283,2628,14,1,1491,82,1409
3284,2112,26,3,3616,33,3583
3285,965,31,2,3246,59,3187
3286,1735,22,2,3610,45,3565
3287,2451,11,1,2784,34,2750
3288,1039,18,3,2740,125,2615
3289,466,31,3,3246,31,3215
3290,1652,12,3,4484,40,4444
3291,1509,13,2,2885,190,2695
3292,2338,8,2,2864,59,2805
3293,2372,11,1,2784,35,2749
3294,2642,15,1,3293,112,3181
3295,1375,30,3,2674,110,2564
3296,2667,1,1,2461,145,2316
3297,3323,18,3,2740,184,2556
3298,2639,29,2,3317,194,3123
3299,1976,4,2,2713,83,2630
3300,3199,32,3,3085,123,2962
3301,835,6,2,1957,76,1881
3302,1234,5,1,2071,171,1900
3303,1308,14,2,1491,164,1327
3304,2060,14,2,1491,63,1428
3305,1354,5,1,2071,176,1895
3306,2407,32,2,3085,8,3077
3307,206,10,2,4508,40,4468
3308,3003,18,3,2740,8,2732
3309,2875,13,2,2885,151,2734
3310,1444,24,2,2514,164,2350
3311,1051,27,1,1051,156,895
3312,412,13,1,2885,147,2738
3313,3387,27,3,1051,96,955
3314,2200,30,1,2674,133,2541
3315,1638,21,2,1910,4,1906
3316,2373,18,1,2740,198,2542
3317,248,18,2,2740,27,2713
3318,598,5,1,2071,76,1995
3319,1942,32,3,3085,151,2934
3320,1429,17,3,3145,49,3096
3321,470,18,3,2740,38,2702
3322,3276,1,1,2461,134,2327
3323,2623,5,3,2071,139,1932
3324,2628,27,3,1051,159,892
3325,3124,8,1,2864,39,2825
3326,1315,16,2,2574,114,2460
3327,3263,14,3,1491,78,1413
3328,413,33,3,3027,19,3008
3329,2046,6,2,1957,183,1774
3330,1877,3,1,2369,76,2293
3331,2634,24,2,2514,13,2501
3332,3448,6,2,1957,73,1884
3333,1237,11,2,2784,47,2737
3334,1705,22,2,3610,72,3538
3335,506,11,1,2784,45,2739
3336,1027,15,2,3293,181,3112
3337,2850,25,3,3331,181,3150
3338,1024,11,1,2784,169,2615
3339,3427,19,1,2161,125,2036
3340,2730,6,2,1957,63,1894
3341,1577,19,1,2161,70,2091
3342,1395,25,1,3331,159,3172
3343,204,17,2,3145,175,2970
3344,3261,4,2,2713,12,2701
3345,3495,16,3,2574,134,2440
3346,2368,5,1,2071,113,1958
3347,778,23,1,1578,100,1478
3348,1064,22,1,3610,19,3591
3349,2,6,3,1957,45,1912
3350,2594,11,1,2784,74,2710
3351,1636,7,2,1535,86,1449
3352,171,5,2,2071,131,1940
3353,2722,22,2,3610,64,3546
3354,1376,6,3,1957,187,1770
3355,895,18,1,2740,49,2691
3356,1474,13,2,2885,100,2785
3357,1395,1,1,2461,132,2329
3358,2854,5,2,2071,110,1961
3359,1800,21,3,1910,29,1881
3360,2978,7,3,1535,95,1440
3361,2318,31,3,3246,43,3203
3362,728,4,3,2713,84,2629
3363,698,20,3,2499,45,2454
3364,2635,6,3,1957,29,1928
3365,656,7,3,1535,72,1463
3366,1189,18,3,2740,28,2712
3367,3077,8,2,2864,1,2863
3368,1483,6,1,1957,131,1826
3369,777,26,3,3616,148,3468
3370,1689,8,2,2864,43,2821
3371,495,21,1,1910,1,1909
3372,443,11,3,2784,7,2777
3373,624,29,2,3317,10,3307
3374,2649,4,3,2713,129,2584
3375,1786,20,3,2499,78,2421
3376,1602,33,3,3027,133,2894
3377,1218,26,2,3616,159,3457
3378,2222,35,1,4634,176,4458
3379,3274,10,2,4508,47,4461
3380,1580,8,1,2864,169,2695
3381,2485,30,3,2674,83,2591
3382,1119,7,2,1535,79,1456
3383,3260,8,2,2864,48,2816
3384,2293,10,3,4508,29,4479
3385,782,2,1,871,25,846
3386,563,4,3,2713,80,2633
3387,1650,14,1,1491,91,1400
3388,1188,35,1,4634,60,4574
3389,2930,12,3,4484,64,4420
3390,605,1,3,2461,32,2429
3391,1610,17,2,3145,44,3101
3392,995,31,1,3246,161,3085
3393,1283,11,1,2784,35,2749
3394,991,16,2,2574,40,2534
3395,3277,35,2,4634,112,4522
3396,1577,3,2,2369,121,2248
3397,552,2,2,871,197,674
3398,2708,13,3,2885,162,2723
3399,2893,35,2,4634,163,4471
3400,1925,28,3,3375,101,3274
3401,2871,20,1,2499,138,2361
3402,308,32,2,3085,34,3051
3403,1385,3,2,2369,166,2203
3404,213,12,2,4484,176,4308
3405,2863,2,1,871,55,816
3406,77,3,2,2369,18,2351
3407,3270,32,1,3085,72,3013
3408,1133,30,1,2674,88,2586
3409,1186,12,2,4484,88,4396
3410,3322,5,2,2071,190,1881
3411,850,35,3,4634,171,4463
3412,3083,12,2,4484,111,4373
3413,1307,15,3,3293,141,3152
3414,2694,12,1,4484,142,4342
3415,3257,7,3,1535,43,1492
3416,1562,33,3,3027,48,2979
3417,682,13,3,2885,160,2725
3418,1747,30,3,2674,166,2508
3419,3022,34,1,2869,122,2747
3420,2666,3,2,2369,46,2323
3421,3168,15,2,3293,116,3177
3422,2516,15,1,3293,133,3160
3423,290,24,3,2514,60,2454
3424,2793,6,3,1957,109,1848
3425,2666,12,3,4484,20,4464
3426,1280,13,2,2885,63,2822
3427,1418,30,3,2674,14,2660
3428,14,1,2,2461,167,2294
3429,26,32,2,3085,95,2990
3430,2698,20,3,2499,72,2427
3431,1420,26,1,3616,200,3416
3432,1705,30,2,2674,129,2545
3433,290,27,1,1051,196,855
3434,3326,16,3,2574,2,2572
3435,299,21,3,1910,91,1819
3436,3031,17,3,3145,71,3074
3437,702,23,2,1578,191,1387
3438,1364,11,2,2784,149,2635
3439,3347,22,1,3610,50,3560
3440,3042,13,3,2885,8,2877
3441,1438,21,3,1910,17,1893
3442,1694,19,1,2161,148,2013
3443,1452,14,3,1491,176,1315
3444,408,8,3,2864,180,2684
3445,2040,2,3,871,105,766
3446,2755,20,2,2499,27,2472
3447,1647,15,2,3293,58,3235
3448,41,23,3,1578,154,1424
3449,1032,22,3,3610,7,3603
3450,2035,5,2,2071,60,2011
3451,1069,10,1,4508,60,4448
3452,1995,9,2,3230,179,3051
3453,2906,33,2,3027,10,3017
3454,887,13,3,2885,44,2841
3455,2114,35,1,4634,35,4599
3456,3246,6,2,1957,16,1941
3457,2972,34,3,2869,167,2702
3458,2764,15,2,3293,78,3215
3459,3489,29,3,3317,174,3143
3460,290,21,1,1910,30,1880
3461,1300,11,2,2784,191,2593
3462,2040,28,1,3375,193,3182
3463,1253,14,1,1491,22,1469
3464,67,14,1,1491,26,1465
3465,664,35,3,4634,103,4531
3466,2999,16,1,2574,110,2464
3467,2758,22,3,3610,66,3544
3468,3335,2,1,871,60,811
3469,3282,35,1,4634,130,4504
3470,1711,2,1,871,180,691
3471,2930,20,3,2499,95,2404
3472,183,6,3,1957,9,1948
3473,627,9,1,3230,128,3102
3474,1036,20,1,2499,180,2319
3475,1834,2,3,871,22,849
3476,1073,3,1,2369,132,2237
3477,2599,28,1,3375,108,3267
3478,2628,31,3,3246,114,3132
3479,264,13,1,2885,194,2691
3480,2351,19,3,2161,155,2006
3481,2723,31,1,3246,53,3193
3482,769,9,1,3230,71,3159
3483,1048,20,3,2499,126,2373
3484,1257,14,3,1491,52,1439
3485,178,20,1,2499,26,2473
3486,185,27,2,1051,16,1035
3487,8,2,2,871,101,770
3488,1198,5,1,2071,161,1910
3489,961,8,1,2864,31,2833
3490,3053,22,2,3610,85,3525
3491,546,30,3,2674,77,2597
3492,3113,4,3,2713,120,2593
3493,524,10,3,4508,174,4334
3494,1734,15,3,3293,91,3202
3495,349,30,1,2674,168,2506
3496,315,32,2,3085,199,2886
3497,2291,34,3,2869,194,2675
3498,3478,32,3,3085,141,2944
3499,1951,30,2,2674,108,2566
3500,892,29,2,3317,16,3301
3501,2689,33,2,3027,118,2909
3502,2485,5,1,2071,54,2017
3503,2351,35,1,4634,136,4498
3504,2635,15,3,3293,116,3177
3505,2076,11,1,2784,71,2713
3506,1127,31,1,3246,9,3237
3507,1036,24,1,2514,150,2364
3508,2054,21,2,1910,189,1721
3509,2643,27,3,1051,21,1030
3510,1150,30,3,2674,57,2617
3511,2809,8,3,2864,142,2722
3512,2693,2,2,871,148,723
3513,2775,26,2,3616,186,3430
3514,2596,3,1,2369,160,2209
3515,3297,7,2,1535,124,1411
3516,2539,21,3,1910,84,1826
3517,3143,13,3,2885,27,2858
3518,977,35,3,4634,83,4551
3519,136,26,3,3616,35,3581
3520,2462,24,2,2514,78,2436
3521,749,13,1,2885,149,2736
3522,2309,29,1,3317,172,3145
3523,1682,21,2,1910,7,1903
3524,3472,15,3,3293,80,3213
3525,575,27,2,1051,2,1049
3526,2601,4,3,2713,119,2594
3527,1879,5,2,2071,50,2021
3528,2814,18,1,2740,14,2726
3529,2658,23,2,1578,174,1404
3530,3096,23,3,1578,86,1492
3531,1094,15,3,3293,81,3212
3532,3109,19,1,2161,115,2046
3533,2776,34,3,2869,151,2718
3534,2862,27,2,1051,119,932
3535,3288,33,3,3027,137,2890
3536,2990,11,3,2784,183,2601
