order_id,customer_id,platform_id,warehouse_id,order_date,order_status,payment_method
2738,1498,5,2,2025-04-19,Cancelled,Credit Card
2739,1084,5,4,2024-10-16,Processing,Debit Card
2740,168,4,1,2023-12-03,Processing,Credit Card
2741,538,3,2,2025-03-19,Returned,COD
2742,872,4,3,2024-06-19,Shipped,UPI
2743,170,2,4,2024-10-15,Delivered,COD
2744,1082,5,6,2025-02-09,Shipped,UPI
2745,168,5,4,2024-09-16,Shipped,UPI
2746,564,3,1,2025-04-20,Delivered,COD
2747,216,4,8,2024-08-13,Delivered,Credit Card
2748,647,2,7,2024-03-09,Processing,COD
2749,453,3,2,2024-10-05,Returned,UPI
2750,1479,4,1,2025-02-26,Returned,COD
2751,260,6,7,2023-01-21,Delivered,UPI
2752,1179,2,2,2023-01-11,Cancelled,COD
2753,1175,4,5,2023-05-18,Returned,Credit Card
2754,249,2,7,2023-02-13,Processing,UPI
2755,1414,5,6,2025-04-26,Processing,UPI
2756,1029,6,2,2023-02-13,Returned,Credit Card
2757,125,2,5,2023-08-06,Shipped,COD
2758,821,1,6,2024-12-14,Processing,Debit Card
2759,422,4,7,2023-05-24,Shipped,UPI
2760,445,6,6,2024-06-05,Processing,Debit Card
2761,1164,2,4,2023-12-28,Cancelled,UPI
2762,1443,1,6,2024-07-11,Returned,Debit Card
2763,186,3,5,2024-04-06,Cancelled,UPI
2764,1333,3,7,2025-04-20,Shipped,COD
2765,1198,4,3,2024-01-01,Returned,UPI
2766,208,4,5,2023-09-10,Shipped,UPI
2767,1352,2,4,2024-04-27,Shipped,COD
2768,936,1,3,2024-07-11,Processing,Debit Card
2769,1332,4,7,2023-01-05,Returned,COD
2770,605,2,2,2024-01-22,Returned,Credit Card
2771,141,6,7,2023-03-20,Delivered,UPI
2772,1277,6,8,2023-11-28,Cancelled,Credit Card
2773,1097,6,5,2024-02-24,Returned,UPI
2774,765,1,1,2023-07-13,Processing,UPI
2775,278,4,4,2023-01-09,Returned,COD
2776,997,4,4,2024-03-08,Cancelled,UPI
2777,540,6,5,2024-11-23,Returned,Debit Card
2778,238,5,4,2024-08-29,Returned,COD
2779,45,5,7,2024-08-11,Delivered,Debit Card
2780,1015,4,5,2024-12-12,Processing,UPI
2781,1167,2,3,2024-06-01,Processing,Credit Card
2782,1257,5,8,2025-02-22,Returned,Credit Card
2783,719,1,4,2025-05-01,Returned,Debit Card
2784,279,4,2,2024-04-09,Returned,COD
2785,44,6,7,2025-04-05,Processing,UPI
2786,217,4,5,2025-03-05,Delivered,COD
2787,625,2,2,2024-06-03,Shipped,COD
2788,1124,4,8,2024-10-29,Returned,COD
2789,1500,2,4,2024-02-19,Returned,Debit Card
2790,921,1,5,2023-04-07,Cancelled,UPI
2791,1240,1,2,2023-12-24,Cancelled,Debit Card
2792,48,2,3,2024-02-10,Cancelled,Credit Card
2793,542,2,1,2023-09-26,Delivered,COD
2794,477,1,1,2025-01-11,Returned,Debit Card
2795,946,2,1,2023-10-02,Returned,UPI
2796,41,1,8,2024-12-07,Processing,Credit Card
2797,205,5,4,2023-06-13,Returned,Credit Card
2798,492,5,2,2023-03-02,Processing,Debit Card
2799,1464,5,5,2023-04-12,Cancelled,COD
2800,568,5,8,2023-01-29,Processing,Debit Card
2801,310,6,7,2023-09-19,Processing,Debit Card
2802,420,2,3,2024-01-18,Delivered,Debit Card
2803,612,2,3,2023-10-24,Delivered,Credit Card
2804,1422,6,4,2023-06-26,Shipped,UPI
2805,221,5,1,2023-02-06,Cancelled,Credit Card
2806,784,5,7,2023-04-12,Shipped,COD
2807,103,4,1,2023-06-02,Processing,Debit Card
2808,919,6,3,2023-02-27,Cancelled,UPI
2809,66,5,6,2025-03-09,Cancelled,Debit Card
2810,849,6,3,2023-03-13,Processing,Credit Card
2811,403,4,1,2023-01-11,Returned,Debit Card
2812,975,5,6,2023-01-31,Delivered,UPI
2813,1014,2,3,2023-12-08,Processing,UPI
2814,54,4,4,2024-09-22,Shipped,UPI
2815,389,1,8,2023-06-25,Cancelled,UPI
2816,224,2,7,2024-08-02,Delivered,Debit Card
2817,155,6,7,2024-05-22,Cancelled,COD
2818,246,1,5,2023-11-20,Returned,Debit Card
2819,230,4,2,2024-08-06,Cancelled,UPI
2820,971,1,8,2023-09-20,Returned,COD
2821,834,1,3,2025-04-24,Cancelled,Credit Card
2822,601,2,3,2024-01-05,Cancelled,UPI
2823,1327,4,1,2023-05-28,Returned,COD
2824,440,5,5,2025-02-12,Delivered,COD
2825,1361,6,1,2024-08-20,Returned,Credit Card
2826,914,4,3,2024-01-20,Processing,UPI
2827,427,6,3,2024-03-06,Returned,Credit Card
2828,194,2,3,2024-04-26,Shipped,UPI
2829,1335,4,5,2025-01-07,Processing,UPI
2830,1387,2,5,2023-12-20,Returned,Credit Card
2831,230,4,1,2023-05-15,Delivered,UPI
2832,1178,6,2,2023-11-24,Processing,UPI
2833,350,4,7,2025-02-14,Returned,Debit Card
2834,523,4,7,2025-03-21,Processing,Debit Card
2835,260,2,8,2024-01-24,Delivered,UPI
2836,1025,5,5,2023-11-16,Shipped,Credit Card
2837,49,5,4,2024-03-24,Processing,UPI
2838,1157,1,1,2024-05-17,Returned,COD
2839,176,4,5,2023-02-14,Delivered,Debit Card
2840,1170,6,4,2024-02-07,Processing,COD
2841,405,3,4,2023-10-13,Processing,Credit Card
2842,1045,4,5,2024-04-04,Delivered,COD
2843,241,2,7,2023-11-23,Returned,Debit Card
2844,384,2,1,2023-06-22,Delivered,COD
2845,409,6,8,2024-12-03,Cancelled,UPI
2846,736,3,1,2025-06-18,Cancelled,COD
2847,5,1,1,2023-01-19,Processing,Debit Card
2848,510,3,7,2024-04-09,Cancelled,UPI
2849,1254,1,1,2024-06-12,Processing,UPI
2850,249,3,2,2024-02-20,Delivered,UPI
2851,1188,1,7,2024-08-04,Cancelled,COD
2852,285,6,8,2023-07-26,Shipped,Debit Card
2853,1468,5,1,2024-02-02,Delivered,Credit Card
2854,615,5,2,2025-05-25,Processing,Debit Card
2855,984,3,7,2023-09-08,Delivered,UPI
2856,48,5,5,2024-12-01,Cancelled,COD
2857,890,1,2,2025-01-10,Cancelled,Debit Card
2858,169,1,2,2023-11-22,Delivered,Credit Card
2859,1422,3,6,2024-05-28,Cancelled,Credit Card
2860,308,1,4,2024-10-13,Returned,UPI
2861,141,3,4,2023-11-28,Cancelled,Credit Card
2862,846,4,1,2024-04-02,Returned,Debit Card
2863,1178,5,5,2023-10-18,Processing,Credit Card
2864,829,4,8,2023-06-01,Delivered,UPI
2865,120,5,3,2023-10-01,Delivered,COD
2866,1447,5,2,2024-12-06,Processing,COD
2867,283,6,4,2024-06-09,Shipped,Credit Card
2868,3,2,7,2023-05-25,Delivered,Credit Card
2869,1026,1,8,2023-09-26,Returned,COD
2870,958,2,6,2024-10-14,Cancelled,Debit Card
2871,639,2,4,2023-12-19,Shipped,UPI
2872,18,3,2,2023-06-13,Processing,UPI
2873,1147,2,6,2023-04-20,Processing,UPI
2874,1407,4,2,2024-10-05,Cancelled,Credit Card
2875,709,5,1,2023-10-21,Shipped,UPI
2876,65,1,8,2024-09-08,Cancelled,COD
2877,114,3,7,2024-02-23,Delivered,UPI
2878,175,2,4,2024-06-18,Cancelled,Debit Card
2879,178,1,2,2025-01-10,Cancelled,COD
2880,261,5,7,2023-03-12,Returned,UPI
2881,257,1,5,2024-06-29,Returned,UPI
2882,1020,6,7,2024-03-21,Returned,COD
2883,1497,3,5,2024-01-26,Delivered,Credit Card
2884,1342,2,3,2024-03-26,Shipped,COD
2885,1299,3,7,2025-04-25,Delivered,UPI
2886,1274,1,6,2023-08-31,Delivered,Credit Card
2887,1023,6,4,2025-01-19,Returned,Debit Card
2888,305,3,4,2023-12-25,Processing,Debit Card
2889,171,4,7,2024-07-01,Cancelled,COD
2890,651,1,3,2025-04-25,Shipped,COD
2891,808,4,1,2024-06-05,Shipped,Debit Card
2892,1441,4,6,2024-12-16,Shipped,COD
2893,267,3,2,2024-09-28,Shipped,Debit Card
2894,1118,4,5,2025-03-20,Processing,Credit Card
2895,970,4,2,2024-11-09,Cancelled,UPI
2896,1309,2,6,2023-01-16,Delivered,Debit Card
2897,223,5,5,2024-05-27,Processing,Debit Card
2898,618,2,3,2023-08-29,Returned,Credit Card
2899,430,3,1,2023-11-11,Shipped,Debit Card
2900,1122,2,2,2023-06-04,Delivered,Credit Card
2901,1305,4,5,2024-09-11,Returned,COD
2902,731,3,3,2023-01-18,Shipped,Credit Card
2903,580,6,2,2025-02-23,Delivered,UPI
2904,1374,6,8,2025-03-03,Cancelled,UPI
2905,1088,2,8,2023-09-13,Delivered,Debit Card
2906,479,3,4,2023-12-12,Processing,Credit Card
2907,1025,5,3,2025-01-11,Delivered,Credit Card
2908,1202,4,1,2024-02-19,Shipped,Credit Card
2909,38,3,2,2025-04-16,Delivered,UPI
2910,373,1,3,2025-04-14,Returned,Credit Card
2911,402,6,5,2023-03-26,Cancelled,COD
2912,61,1,7,2023-02-22,Returned,Debit Card
2913,9,2,8,2023-05-26,Delivered,Debit Card
2914,109,1,4,2023-06-17,Delivered,COD
2915,216,5,8,2024-07-17,Processing,UPI
2916,165,1,5,2023-02-03,Delivered,COD
2917,610,4,2,2023-09-04,Delivered,Debit Card
2918,203,5,8,2025-02-19,Processing,Debit Card
2919,94,6,2,2024-10-07,Shipped,COD
2920,727,6,1,2025-01-09,Processing,Credit Card
2921,202,5,5,2025-05-15,Shipped,Credit Card
2922,747,1,2,2023-03-20,Cancelled,Debit Card
2923,698,2,6,2024-06-26,Cancelled,UPI
2924,47,4,3,2024-07-25,Processing,Debit Card
2925,1071,6,1,2024-04-27,Cancelled,Debit Card
2926,1227,1,4,2024-04-24,Delivered,Debit Card
2927,217,4,1,2024-07-19,Processing,UPI
2928,1261,4,3,2023-05-13,Cancelled,Debit Card
2929,515,4,8,2025-03-04,Delivered,COD
2930,994,3,4,2023-02-11,Shipped,Debit Card
2931,1147,1,1,2023-07-06,Returned,UPI
2932,1380,6,6,2025-03-14,Returned,Debit Card
2933,1026,1,1,2023-06-23,Returned,Credit Card
2934,398,2,4,2025-06-16,Shipped,COD
2935,333,1,7,2024-08-22,Delivered,Debit Card
2936,1234,6,7,2024-07-18,Returned,Debit Card
2937,532,4,8,2023-01-21,Shipped,Debit Card
2938,1398,6,6,2023-03-09,Shipped,UPI
2939,504,5,6,2024-12-14,Cancelled,UPI
2940,660,1,2,2025-05-08,Shipped,Credit Card
2941,298,4,2,2023-01-05,Shipped,UPI
2942,446,2,6,2023-02-17,Processing,Credit Card
2943,321,3,4,2024-12-20,Delivered,COD
2944,1184,2,5,2024-07-08,Returned,UPI
2945,452,1,1,2023-11-05,Delivered,Debit Card
2946,1231,1,1,2023-11-20,Cancelled,UPI
2947,302,1,6,2023-03-14,Shipped,Debit Card
2948,1474,3,7,2024-12-16,Returned,Debit Card
2949,1461,2,4,2024-11-14,Processing,Credit Card
2950,477,3,2,2023-04-06,Delivered,Credit Card
2951,35,1,5,2024-05-25,Shipped,Credit Card
2952,319,4,7,2025-05-26,Delivered,Credit Card
2953,968,2,6,2023-11-25,Delivered,COD
2954,1119,1,8,2024-05-19,Returned,UPI
2955,275,2,6,2025-02-22,Processing,Debit Card
2956,1038,1,6,2024-01-06,Returned,COD
2957,771,6,1,2025-02-19,Processing,Debit Card
2958,330,2,7,2023-01-20,Cancelled,Credit Card
2959,600,4,6,2025-03-01,Returned,Debit Card
2960,948,4,3,2023-02-07,Returned,UPI
2961,905,1,1,2024-04-16,Cancelled,UPI
2962,1025,4,2,2024-01-06,Shipped,Credit Card
2963,1336,4,4,2024-05-07,Delivered,COD
2964,201,4,6,2023-11-11,Cancelled,UPI
2965,381,4,5,2025-04-21,Delivered,Credit Card
2966,1031,3,8,2024-11-18,Cancelled,Debit Card
2967,103,2,3,2023-12-07,Returned,Debit Card
2968,1404,5,7,2023-06-01,Shipped,COD
2969,1137,5,5,2023-02-16,Shipped,Debit Card
2970,878,3,3,2023-01-11,Shipped,Debit Card
2971,1400,2,3,2024-05-04,Delivered,COD
2972,693,2,7,2024-05-02,Shipped,COD
2973,734,5,3,2023-08-12,Processing,Debit Card
2974,1479,5,8,2024-09-13,Delivered,Debit Card
2975,1376,6,1,2025-03-27,Returned,Debit Card
2976,1212,6,4,2023-06-30,Delivered,Credit Card
2977,759,2,5,2023-01-07,Returned,UPI
2978,1408,5,3,2024-04-30,Cancelled,Debit Card
2979,172,3,8,2024-03-15,Returned,UPI
2980,644,2,6,2024-02-26,Shipped,UPI
2981,971,5,8,2024-05-26,Returned,Credit Card
2982,522,2,7,2025-05-20,Delivered,UPI
2983,495,5,5,2023-05-31,Cancelled,Debit Card
2984,431,4,3,2024-04-11,Cancelled,COD
2985,123,6,3,2023-06-29,Cancelled,Debit Card
2986,212,1,2,2025-05-05,Shipped,Credit Card
2987,1334,4,7,2024-09-13,Delivered,Debit Card
2988,219,4,3,2023-02-28,Returned,COD
2989,1264,5,6,2023-04-27,Returned,Credit Card
2990,1132,4,4,2023-02-03,Returned,COD
2991,213,4,1,2023-08-01,Processing,COD
2992,384,1,3,2025-02-03,Shipped,UPI
2993,196,3,3,2024-11-25,Shipped,Credit Card
2994,1015,1,1,2024-03-08,Processing,UPI
2995,147,4,8,2025-02-16,Delivered,COD
2996,165,4,4,2024-04-01,Delivered,Credit Card
2997,1404,1,1,2023-10-26,Processing,COD
2998,428,2,7,2025-05-05,Shipped,COD
2999,520,3,7,2024-08-14,Cancelled,UPI
3000,903,2,5,2025-03-12,Shipped,Debit Card
3001,495,5,1,2024-07-06,Cancelled,UPI
3002,815,3,5,2023-03-04,Cancelled,Credit Card
3003,1262,6,6,2023-04-22,Processing,COD
3004,1239,2,3,2024-04-18,Cancelled,Debit Card
3005,370,5,2,2023-06-13,Processing,UPI
3006,794,2,6,2024-10-29,Delivered,Credit Card
3007,1154,4,1,2023-05-09,Shipped,Debit Card
3008,927,4,6,2025-04-23,Cancelled,Debit Card
3009,341,5,5,2023-12-31,Cancelled,Debit Card
3010,543,5,6,2023-01-24,Shipped,UPI
3011,1036,5,7,2023-11-05,Delivered,Debit Card
3012,1015,3,7,2025-05-16,Delivered,COD
3013,92,5,1,2024-11-12,Delivered,COD
3014,1219,1,3,2023-07-10,Delivered,Credit Card
3015,613,2,1,2023-10-14,Returned,UPI
3016,1198,2,3,2023-06-10,Returned,COD
3017,507,2,3,2023-01-07,Cancelled,COD
3018,733,1,1,2023-06-07,Returned,Credit Card
3019,705,1,2,2024-09-25,Cancelled,Credit Card
3020,581,3,1,2023-08-20,Shipped,Credit Card
3021,1424,2,4,2025-02-12,Cancelled,COD
3022,333,3,4,2024-02-08,Cancelled,Debit Card
3023,271,1,1,2023-12-22,Processing,COD
3024,251,2,5,2025-02-09,Returned,UPI
3025,332,5,1,2024-03-30,Returned,Debit Card
3026,642,5,3,2023-02-27,Delivered,COD
3027,498,4,7,2023-07-22,Delivered,Debit Card
3028,942,3,6,2023-10-12,Cancelled,UPI
3029,31,4,3,2024-09-01,Returned,UPI
3030,1160,2,8,2023-12-17,Processing,UPI
3031,1201,2,3,2024-02-10,Shipped,UPI
3032,1440,2,2,2024-05-08,Returned,COD
3033,1480,4,3,2024-03-09,Returned,Debit Card
3034,653,2,7,2023-09-15,Shipped,UPI
3035,291,6,1,2024-09-27,Shipped,UPI
3036,919,2,1,2023-01-05,Processing,COD
3037,1352,6,5,2023-11-19,Cancelled,Credit Card
3038,126,2,3,2024-12-23,Delivered,UPI
3039,725,6,4,2025-05-30,Returned,Credit Card
3040,21,3,2,2023-10-05,Cancelled,COD
3041,206,5,2,2023-11-03,Cancelled,UPI
3042,1060,4,8,2024-08-28,Shipped,COD
3043,535,4,3,2024-01-19,Returned,COD
3044,315,1,4,2024-12-26,Returned,Credit Card
3045,1435,5,2,2024-08-27,Cancelled,UPI
3046,620,5,8,2024-05-19,Delivered,Debit Card
3047,1010,6,7,2025-04-29,Processing,COD
3048,428,2,3,2024-08-26,Processing,Debit Card
3049,726,1,6,2025-06-12,Processing,UPI
3050,340,3,8,2025-01-03,Processing,Credit Card
3051,888,3,1,2024-06-16,Returned,Credit Card
3052,1080,5,4,2025-04-29,Processing,COD
3053,657,6,7,2024-12-28,Shipped,COD
3054,829,2,1,2025-01-27,Processing,Credit Card
3055,815,4,3,2024-11-05,Processing,COD
3056,743,3,4,2025-06-01,Returned,Credit Card
3057,165,5,7,2023-06-22,Processing,COD
3058,354,2,6,2023-01-09,Delivered,COD
3059,723,6,7,2023-06-22,Returned,Debit Card
3060,353,5,7,2023-07-13,Processing,Credit Card
3061,370,6,1,2023-04-03,Cancelled,COD
3062,504,3,2,2023-10-22,Processing,COD
3063,1217,1,1,2024-09-12,Shipped,Debit Card
3064,349,6,8,2023-02-10,Cancelled,Debit Card
3065,817,1,5,2025-04-30,Returned,UPI
3066,1190,3,7,2023-07-18,Cancelled,UPI
3067,978,3,1,2023-01-20,Cancelled,UPI
3068,103,6,2,2024-08-11,Cancelled,COD
3069,760,2,3,2023-05-18,Cancelled,Credit Card
3070,950,1,2,2024-08-29,Cancelled,Debit Card
3071,12,6,1,2024-03-05,Delivered,COD
3072,945,4,1,2023-11-25,Shipped,Credit Card
3073,820,1,7,2025-04-30,Delivered,Debit Card
3074,893,2,7,2023-10-16,Cancelled,Credit Card
3075,22,1,6,2023-08-22,Shipped,COD
3076,410,3,7,2023-04-03,Shipped,Debit Card
3077,1350,2,4,2024-11-20,Delivered,COD
3078,406,4,2,2023-01-13,Processing,Credit Card
3079,580,6,2,2024-03-21,Returned,COD
3080,410,6,2,2024-02-03,Returned,Credit Card
3081,590,1,4,2024-04-15,Cancelled,Debit Card
3082,963,6,7,2024-06-19,Returned,Debit Card
3083,861,1,7,2025-05-29,Cancelled,Credit Card
3084,1238,3,3,2024-09-30,Delivered,Credit Card
3085,878,1,8,2023-12-02,Returned,UPI
3086,1048,5,8,2023-01-21,Delivered,Debit Card
3087,1270,5,4,2023-06-26,Returned,COD
3088,85,2,5,2024-07-27,Cancelled,Debit Card
3089,631,3,5,2023-03-21,Shipped,COD
3090,449,3,6,2024-03-14,Returned,COD
3091,1027,4,5,2024-04-04,Processing,UPI
3092,339,3,5,2025-03-02,Processing,Credit Card
3093,462,4,3,2024-03-04,Processing,UPI
3094,576,6,8,2023-06-27,Cancelled,Debit Card
3095,1447,3,2,2024-10-30,Delivered,UPI
3096,1220,3,4,2024-05-27,Returned,Credit Card
3097,987,6,5,2023-06-28,Delivered,Debit Card
3098,1488,3,4,2023-11-25,Processing,UPI
3099,67,5,4,2024-05-03,Processing,UPI
3100,537,6,7,2023-02-21,Returned,Debit Card
3101,1327,6,7,2025-01-24,Delivered,Credit Card
3102,455,4,5,2023-10-10,Cancelled,Debit Card
3103,105,4,7,2023-03-26,Processing,Debit Card
3104,1335,3,7,2023-09-20,Shipped,Debit Card
3105,270,6,7,2025-02-12,Cancelled,Debit Card
3106,1134,1,6,2024-11-05,Returned,UPI
3107,1064,3,1,2023-03-03,Cancelled,Debit Card
3108,974,6,3,2024-08-13,Delivered,UPI
3109,1059,3,6,2023-02-11,Shipped,Debit Card
3110,42,3,4,2024-01-08,Shipped,Debit Card
3111,69,3,1,2023-08-22,Cancelled,Debit Card
3112,547,4,4,2023-08-05,Delivered,Debit Card
3113,990,6,8,2024-11-12,Cancelled,UPI
3114,829,4,2,2024-07-15,Cancelled,COD
3115,376,4,7,2025-05-28,Shipped,Credit Card
3116,167,5,1,2025-02-28,Processing,Debit Card
3117,1041,6,7,2023-12-03,Cancelled,Credit Card
3118,1385,5,1,2024-02-01,Shipped,COD
3119,1173,4,4,2023-11-08,Cancelled,Debit Card
3120,819,1,6,2025-03-28,Returned,UPI
3121,1374,6,5,2024-08-07,Cancelled,COD
3122,242,6,8,2023-03-02,Returned,Debit Card
3123,1434,1,7,2024-11-30,Shipped,UPI
3124,834,4,4,2023-07-11,Delivered,UPI
3125,824,2,1,2024-04-30,Cancelled,COD
3126,1043,5,2,2024-11-20,Processing,COD
3127,1005,1,3,2024-03-04,Returned,COD
3128,478,4,2,2024-04-13,Delivered,Debit Card
3129,631,5,5,2023-06-25,Shipped,Credit Card
3130,324,1,4,2025-01-05,Processing,COD
3131,179,6,4,2023-12-01,Returned,UPI
3132,232,3,6,2025-03-04,Processing,Debit Card
3133,921,1,7,2024-09-05,Cancelled,UPI
3134,1264,3,8,2023-07-14,Delivered,Credit Card
3135,530,5,3,2023-10-06,Cancelled,Credit Card
3136,1349,2,1,2024-12-15,Cancelled,UPI
3137,955,6,2,2024-02-29,Shipped,UPI
3138,792,6,7,2024-10-18,Returned,COD
3139,1389,1,6,2024-10-22,Processing,UPI
3140,211,4,5,2025-03-01,Processing,COD
3141,1340,5,2,2023-12-03,Delivered,COD
3142,920,1,2,2024-05-02,Delivered,COD
3143,845,6,5,2023-02-13,Shipped,UPI
3144,417,1,1,2024-06-14,Delivered,Debit Card
3145,327,4,3,2024-06-25,Cancelled,Debit Card
3146,1127,2,5,2025-05-02,Returned,Credit Card
3147,62,6,1,2024-04-13,Cancelled,Credit Card
3148,1158,2,8,2024-10-08,Returned,UPI
3149,155,4,1,2024-03-09,Processing,UPI
3150,1473,5,7,2025-05-29,Delivered,COD
3151,968,4,7,2023-05-16,Delivered,UPI
3152,1087,2,1,2023-09-03,Processing,UPI
3153,935,1,3,2024-03-07,Cancelled,Credit Card
3154,575,3,4,2023-11-30,Processing,Debit Card
3155,1291,6,3,2024-10-19,Returned,Credit Card
3156,1069,6,8,2023-01-07,Delivered,COD
3157,23,6,5,2025-04-09,Cancelled,Credit Card
3158,333,6,6,2023-08-09,Shipped,UPI
3159,1200,1,3,2023-08-17,Shipped,Credit Card
3160,510,1,3,2024-07-18,Returned,Debit Card
3161,830,6,1,2023-09-13,Processing,Debit Card
3162,1330,4,1,2023-05-16,Returned,COD
3163,769,3,3,2025-05-14,Returned,UPI
3164,721,3,4,2024-12-16,Shipped,Credit Card
3165,1027,1,8,2025-03-19,Returned,Credit Card
3166,1392,1,4,2025-06-13,Shipped,Credit Card
3167,1045,5,3,2023-05-02,Returned,Debit Card
3168,1021,2,6,2023-10-11,Shipped,Debit Card
3169,312,2,3,2023-08-25,Shipped,UPI
3170,781,4,8,2024-09-10,Processing,Debit Card
3171,582,5,2,2023-05-13,Returned,Credit Card
3172,1162,4,3,2023-05-19,Delivered,Credit Card
3173,381,5,7,2023-07-08,Cancelled,Debit Card
3174,1155,5,3,2023-01-12,Shipped,Debit Card
3175,816,1,8,2024-08-05,Processing,Debit Card
3176,363,2,6,2024-01-22,Processing,COD
3177,1205,6,4,2023-08-09,Returned,Debit Card
3178,819,5,8,2024-12-28,Shipped,Debit Card
3179,1252,2,6,2025-03-10,Shipped,UPI
3180,617,1,4,2023-09-18,Processing,COD
3181,101,5,5,2024-09-14,Cancelled,UPI
3182,671,2,4,2025-02-21,Processing,UPI
3183,317,2,7,2023-01-11,Delivered,UPI
3184,137,3,5,2023-02-20,Shipped,Debit Card
3185,301,5,2,2025-03-22,Returned,COD
3186,70,3,2,2023-08-11,Returned,UPI
3187,35,2,8,2023-11-26,Cancelled,Debit Card
3188,272,1,7,2024-10-21,Returned,Debit Card
3189,609,2,3,2023-10-31,Delivered,Credit Card
3190,1272,6,3,2023-02-26,Processing,COD
3191,479,3,4,2023-02-01,Processing,Debit Card
3192,874,4,2,2024-09-29,Returned,Debit Card
3193,257,5,1,2024-10-26,Returned,Debit Card
3194,1094,2,1,2023-03-29,Shipped,Credit Card
3195,504,6,1,2024-04-04,Processing,Debit Card
3196,838,1,7,2024-08-08,Returned,Debit Card
3197,314,6,5,2025-05-19,Delivered,Credit Card
3198,508,3,8,2023-09-21,Delivered,COD
3199,652,2,2,2024-11-03,Cancelled,Debit Card
3200,1353,5,6,2025-05-20,Shipped,UPI
3201,27,1,8,2024-05-16,Shipped,COD
3202,1316,2,2,2024-05-23,Returned,UPI
3203,463,4,2,2025-02-14,Processing,COD
3204,93,2,6,2025-05-03,Processing,UPI
3205,1210,2,8,2023-07-18,Cancelled,Debit Card
3206,83,2,5,2025-01-19,Cancelled,Credit Card
3207,636,3,8,2023-10-21,Processing,UPI
3208,555,4,7,2023-01-27,Shipped,Debit Card
3209,264,2,6,2023-03-09,Delivered,Debit Card
3210,847,3,2,2025-03-07,Processing,UPI
3211,966,6,1,2024-12-05,Processing,Credit Card
3212,184,4,4,2024-11-04,Cancelled,Credit Card
3213,161,3,6,2024-01-28,Cancelled,Credit Card
3214,76,5,2,2024-07-25,Returned,UPI
3215,706,3,2,2025-01-16,Delivered,Credit Card
3216,926,3,5,2025-01-05,Processing,Debit Card
3217,1371,3,4,2024-09-08,Delivered,Debit Card
3218,97,6,8,2025-04-20,Shipped,UPI
3219,104,3,1,2024-08-24,Cancelled,UPI
3220,1469,3,6,2023-11-16,Delivered,Credit Card
3221,38,2,3,2023-07-02,Delivered,UPI
3222,1395,2,7,2024-02-08,Cancelled,UPI
3223,489,5,6,2025-04-20,Processing,Debit Card
3224,1402,3,1,2024-11-06,Shipped,UPI
3225,311,4,6,2023-06-11,Processing,Credit Card
3226,186,4,5,2024-12-09,Shipped,COD
3227,418,6,4,2023-12-17,Shipped,COD
3228,410,1,4,2024-09-11,Shipped,Credit Card
3229,540,1,1,2025-02-19,Shipped,Debit Card
3230,88,5,8,2023-02-13,Processing,COD
3231,85,6,2,2024-09-05,Processing,UPI
3232,1108,6,5,2025-06-05,Cancelled,UPI
3233,189,2,3,2025-04-10,Shipped,Debit Card
3234,206,1,6,2024-07-04,Returned,Credit Card
3235,1149,1,6,2023-06-16,Shipped,COD
3236,382,6,2,2023-04-25,Processing,Debit Card
3237,67,3,8,2025-03-28,Cancelled,COD
3238,38,3,4,2024-09-07,Shipped,UPI
3239,975,4,5,2024-01-08,Returned,Credit Card
3240,984,6,1,2025-06-03,Processing,COD
3241,1312,2,2,2024-03-30,Delivered,Credit Card
3242,800,6,2,2025-04-22,Processing,Credit Card
3243,1494,2,5,2024-03-07,Shipped,Debit Card
3244,836,2,7,2023-07-04,Cancelled,Credit Card
3245,1440,5,7,2023-01-03,Returned,COD
3246,28,2,7,2023-03-17,Processing,Credit Card
3247,34,2,6,2024-05-12,Processing,Debit Card
3248,13,2,7,2024-06-13,Shipped,UPI
3249,678,1,7,2023-08-31,Delivered,Debit Card
3250,811,2,7,2025-04-29,Delivered,Credit Card
3251,91,2,2,2024-10-24,Shipped,Credit Card
3252,17,5,2,2023-01-12,Cancelled,UPI
3253,1214,1,3,2023-03-02,Cancelled,UPI
3254,294,3,3,2023-01-24,Processing,Credit Card
3255,695,2,4,2025-02-24,Shipped,Credit Card
3256,1165,4,6,2023-08-25,Delivered,COD
3257,804,1,1,2024-09-30,Processing,Debit Card
3258,89,2,8,2023-12-24,Shipped,Credit Card
3259,1355,3,5,2025-04-10,Returned,COD
3260,90,3,5,2025-02-04,Processing,Credit Card
3261,1421,3,6,2023-08-19,Processing,UPI
3262,255,5,1,2024-10-07,Processing,UPI
3263,1472,5,7,2023-12-23,Returned,COD
3264,581,3,6,2024-02-12,Shipped,COD
3265,344,5,6,2023-06-02,Delivered,Debit Card
3266,1263,4,1,2023-11-19,Shipped,Debit Card
3267,25,2,7,2023-04-16,Shipped,COD
3268,635,5,7,2023-02-01,Shipped,UPI
3269,607,4,3,2025-02-14,Shipped,Debit Card
3270,33,2,4,2023-12-28,Delivered,Credit Card
3271,1033,3,1,2023-03-14,Returned,COD
3272,1395,1,2,2024-03-27,Cancelled,UPI
3273,867,4,2,2023-11-20,Shipped,UPI
3274,711,5,8,2024-08-08,Delivered,Credit Card
3275,265,2,5,2023-11-06,Delivered,COD
3276,503,5,6,2023-11-11,Shipped,Credit Card
